-1.3023,4.7741,-1.0573,3.7318,-1.1792,-3.651,-1.3132,-0.047611,3.0956,-0.95241,-0.99741,-2.8088,-1.3622
-1.0089,3.1615,-0.90136,-2.8865,-0.63605,-4.5423,-0.82185,-0.034161,-1.8278,2.0557,-0.69645,4.0109,-0.97822
-1.0424,4.9739,-0.86442,-3.0752,-0.73634,3.6708,-1.0918,-1.6328,-2.2332,1.7124,-0.74954,-3.3673,-1.2485
-0.88949,-5.0698,-0.51574,-2.4458,-0.85022,3.161,-0.90802,0.40759,2.829,2.1281,-1.0247,-5.6191,-0.64601
-0.26926,-3.1865,0.070679,2.6914,-0.20946,-2.3654,-0.1633,-2.1618,-2.9429,1.8561,0.18266,-2.0407,-0.06219
-0.82729,-3.628,-0.61788,-1.8334,-0.67588,1.8186,-0.69476,-1.5964,2.4926,-2.4147,-0.56163,5.2303,-0.81673
-0.92932,0.96814,-0.77995,3.0493,-0.75869,1.6135,-0.81964,-0.23183,-4.4757,-4.5397,-0.78779,3.3467,-0.91397
