-0.82379,3.1127,2.2073,-0.64068,1.8988,-0.5703,1.2192,-3.5532,-0.4897,-2.1472,-0.061949,-0.70312,-0.35996,-0.85456,1.2505,-0.85989,-0.45891,-0.82656,2.6289,-2.3373,-0.57153,-4.7165,-2.3652,3.647,-0.65118,-0.69429
-1.294,3.7891,2.326,-1.0903,-0.64015,-1.0866,1.2399,4.0253,1.8464,-3.6198,1.4216,-0.95477,-1.107,-3.9316,1.9636,-1.0474,-0.83554,-1.0961,-2.1441,-1.2929,-0.78822,2.5109,-1.1759,-5.657,-1.1882,-1.2072
-1.2531,-0.47601,1.7656,-1.0232,-2.113,-1.0436,-2.0312,-0.64228,-3.805,3.5355,3.3288,-0.97868,-0.88235,4.928,3.1253,-0.88984,-0.82169,-0.97805,-3.7199,-4.8229,-0.69633,1.067,1.3522,-1.6598,-0.83282,-0.98292
-0.5023,-1.5829,1.4437,-0.33976,-1.9532,-0.43773,-0.45574,-3.2423,-2.3106,1.2558,-3.7428,-0.032943,-0.20433,1.3396,-2.7594,-0.20664,-0.34883,0.0079536,2.5698,3.8229,-0.1898,0.81981,-2.7345,-1.6869,-0.19407,-0.25955
-0.70225,-1.521,-2.9207,-0.5412,1.621,-0.4449,-3.636,-1.3933,-2.2373,0.012419,1.3451,-0.20371,-0.1792,-2.1549,1.2395,-0.49168,-0.2385,-0.50146,-2.1899,2.8991,-0.29442,-1.9065,2.8894,1.3953,-0.35991,-0.6601
-1.6031,-1.2652,-3.0928,-1.4385,1.4384,-1.3793,1.6286,2.0005,4.0669,2.7722,1.577,-1.2757,-1.2041,2.8736,-2.0763,-1.3099,-1.2665,-1.3389,2.8882,-0.054498,-1.4525,-0.47065,4.0029,-1.0648,-1.3661,-1.272
-0.38211,-2.8876,-3.392,-0.20364,-0.97755,0.01581,0.82524,1.6972,1.7303,-2.0571,-3.3535,0.068856,-0.19514,-2.7814,-2.9346,0.084457,0.069652,0.030556,-1.9873,-1.9697,-0.14819,1.2253,-1.699,3.3358,-0.3863,-0.21868
